		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	Heat	Cool	In 	In	In 	In 	In 	In Air	Temp	Hum		Wind	Wind	ISS 	Arc.
01/14/22	3:20 p	10.5	10.6	10.5	77	6.6	0.0	ENE	0.00	0.4	ENE	10.5	10.3	10.3	---	1063.0	0.00	0.0	---	---	---	0.054	0.000	19.3	62	11.9	19.1	11.41	1.2502	---	---	0.00	206	6	100.0	10
01/14/22	3:30 p	10.5	10.6	10.5	76	6.4	0.0	---	0.00	0.0	---	10.5	10.3	10.3	---	1062.8	0.00	0.0	---	---	---	0.054	0.000	18.6	62	11.1	18.1	11.44	1.2541	---	---	0.00	207	6	100.0	10
01/14/22	3:40 p	10.5	10.6	10.5	77	6.6	0.0	---	0.00	0.0	---	10.5	10.3	10.3	---	1063.1	0.00	0.0	---	---	---	0.054	0.000	17.9	62	10.6	17.4	11.45	1.2576	---	---	0.00	207	6	100.0	10
01/14/22	3:50 p	10.6	10.6	10.5	77	6.7	0.0	---	0.00	0.0	---	10.6	10.4	10.4	---	1062.8	0.00	0.0	---	---	---	0.054	0.000	17.4	62	10.0	16.8	11.45	1.2603	---	---	0.00	208	6	100.0	10
01/14/22	4:00 p	10.5	10.6	10.4	77	6.6	0.0	---	0.00	0.0	---	10.5	10.3	10.3	---	1062.7	0.00	0.0	---	---	---	0.054	0.000	16.8	62	9.5	16.2	11.45	1.2631	---	---	0.00	206	6	100.0	10
01/14/22	4:10 p	10.3	10.4	10.2	77	6.5	0.0	---	0.00	0.0	---	10.3	10.2	10.2	---	1062.6	0.00	0.0	---	---	---	0.056	0.000	16.3	62	9.0	15.7	11.45	1.2655	---	---	0.00	206	6	100.0	10
01/14/22	4:20 p	10.2	10.2	10.1	78	6.5	0.0	---	0.00	0.0	---	10.2	10.1	10.1	---	1062.7	0.00	0.0	---	---	---	0.057	0.000	15.9	62	8.7	15.2	11.45	1.2678	---	---	0.00	206	6	100.0	10
01/14/22	4:30 p	10.1	10.1	10.1	80	6.8	0.0	---	0.00	0.0	---	10.1	10.1	10.1	---	1062.7	0.00	0.0	---	---	---	0.057	0.000	15.6	62	8.3	14.8	11.45	1.2698	---	---	0.00	204	6	100.0	10
01/14/22	4:40 p	9.9	10.1	9.8	81	6.8	0.0	SW	0.00	1.3	WSW	9.9	9.9	9.9	---	1062.7	0.00	0.0	---	---	---	0.058	0.000	15.2	62	7.9	14.4	11.46	1.2718	---	---	0.00	206	6	100.0	10
01/14/22	4:50 p	9.7	9.8	9.5	82	6.7	0.9	WSW	0.54	1.8	WSW	9.7	9.7	9.7	---	1062.9	0.00	0.0	---	---	---	0.060	0.000	14.8	62	7.6	14.1	11.48	1.2738	---	---	0.00	204	6	100.0	10
01/14/22	5:00 p	9.4	9.6	9.3	83	6.6	0.4	NW	0.27	2.2	NW	9.4	9.4	9.4	---	1062.6	0.00	0.0	---	---	---	0.062	0.000	14.4	62	7.2	13.7	11.49	1.2755	---	---	0.00	205	6	100.0	10
01/14/22	5:10 p	9.2	9.3	9.1	84	6.7	0.4	ENE	0.27	1.8	ENE	9.2	9.2	9.2	---	1062.4	0.00	0.0	---	---	---	0.063	0.000	14.1	62	6.9	13.4	11.50	1.2769	---	---	0.00	206	6	100.0	10
01/14/22	5:20 p	9.1	9.2	9.1	84	6.5	0.0	ENE	0.00	0.9	ENE	9.1	9.1	9.1	---	1062.3	0.00	0.0	---	---	---	0.064	0.000	13.8	62	6.7	13.1	11.51	1.2784	---	---	0.00	203	6	100.0	10
01/14/22	5:30 p	9.0	9.1	9.0	84	6.4	0.0	---	0.00	0.0	---	9.0	9.0	9.0	---	1062.1	0.00	0.0	---	---	---	0.065	0.000	13.6	62	6.5	12.9	11.52	1.2793	---	---	0.00	207	6	100.0	10
01/14/22	5:40 p	9.0	9.1	8.9	84	6.4	0.0	---	0.00	0.0	---	9.0	9.0	9.0	---	1062.1	0.00	0.0	---	---	---	0.065	0.000	13.4	62	6.3	12.7	11.53	1.2804	---	---	0.00	208	6	100.0	10
01/14/22	5:50 p	8.8	8.9	8.7	85	6.4	0.0	---	0.00	0.0	---	8.8	8.8	8.8	---	1062.0	0.00	0.0	---	---	---	0.066	0.000	13.2	62	6.0	12.4	11.54	1.2815	---	---	0.00	209	6	100.0	10
01/14/22	6:00 p	8.5	8.7	8.4	86	6.3	0.4	WSW	0.27	2.2	WSW	8.5	8.5	8.5	---	1061.9	0.00	0.0	---	---	---	0.068	0.000	13.0	62	5.9	12.3	11.54	1.2821	---	---	0.00	208	6	100.0	10
01/14/22	6:10 p	8.4	8.4	8.3	86	6.2	0.4	WSW	0.27	1.8	WSW	8.4	8.4	8.4	---	1061.9	0.00	0.0	---	---	---	0.069	0.000	12.8	62	5.7	12.1	11.55	1.2833	---	---	0.00	207	6	100.0	10
01/14/22	6:20 p	8.4	8.4	8.4	86	6.2	0.0	W	0.00	1.3	W	8.4	8.4	8.4	---	1061.9	0.00	0.0	---	---	---	0.069	0.000	12.6	62	5.5	11.9	11.55	1.2842	---	---	0.00	206	6	100.0	10
01/14/22	6:30 p	8.4	8.4	8.3	86	6.2	0.9	WSW	0.54	1.8	WSW	8.4	8.4	8.4	---	1061.9	0.00	0.0	---	---	---	0.069	0.000	12.4	63	5.5	11.8	11.75	1.2851	---	---	0.00	207	6	100.0	10
01/14/22	6:40 p	8.3	8.3	8.3	87	6.2	0.9	WSW	0.54	2.2	WSW	8.3	8.3	8.3	---	1061.8	0.00	0.0	---	---	---	0.070	0.000	12.3	63	5.4	11.7	11.75	1.2856	---	---	0.00	206	6	100.0	10
01/14/22	6:50 p	8.3	8.3	8.2	86	6.1	0.4	WSW	0.27	1.3	SSW	8.3	8.3	8.3	---	1061.6	0.00	0.0	---	---	---	0.070	0.000	12.1	63	5.3	11.5	11.75	1.2863	---	---	0.00	207	6	100.0	10
01/14/22	7:00 p	8.1	8.2	8.1	86	5.9	0.9	WSW	0.54	1.3	WSW	8.1	8.1	8.1	---	1061.4	0.00	0.0	---	---	---	0.071	0.000	11.9	63	5.1	11.3	11.75	1.2869	---	---	0.00	207	6	100.0	10
01/14/22	7:10 p	8.1	8.1	8.0	87	6.0	0.9	WSW	0.54	2.2	WSW	8.1	8.1	8.1	---	1061.5	0.00	0.0	---	---	---	0.071	0.000	11.8	63	5.0	11.2	11.75	1.2878	---	---	0.00	204	6	100.0	10
01/14/22	7:20 p	8.0	8.1	8.0	87	6.0	0.4	WSW	0.27	1.3	WSW	8.0	8.1	8.1	---	1061.4	0.00	0.0	---	---	---	0.072	0.000	11.7	63	4.9	11.1	11.75	1.2883	---	---	0.00	206	6	100.0	10
01/14/22	7:30 p	8.0	8.1	7.9	87	6.0	0.0	---	0.00	0.0	---	8.0	8.1	8.1	---	1061.1	0.00	0.0	---	---	---	0.072	0.000	11.6	63	4.7	11.0	11.75	1.2885	---	---	0.00	209	6	100.0	10
01/14/22	7:40 p	8.0	8.1	7.9	86	5.8	0.4	ENE	0.27	1.8	NE	8.0	8.0	8.0	---	1061.0	0.00	0.0	---	---	---	0.072	0.000	11.4	63	4.6	10.9	11.75	1.2890	---	---	0.00	203	6	100.0	10
01/14/22	7:50 p	7.8	7.9	7.7	87	5.7	0.9	ENE	0.54	1.8	NE	7.8	7.8	7.8	---	1061.1	0.00	0.0	---	---	---	0.073	0.000	11.3	63	4.5	10.8	11.75	1.2897	---	---	0.00	207	6	100.0	10
01/14/22	8:00 p	7.6	7.7	7.6	88	5.7	0.0	ENE	0.00	0.4	ENE	7.6	7.6	7.6	---	1061.0	0.00	0.0	---	---	---	0.074	0.000	11.2	63	4.4	10.7	11.75	1.2902	---	---	0.00	208	6	100.0	10
01/14/22	8:10 p	7.6	7.7	7.6	88	5.7	0.4	ENE	0.27	0.9	ENE	7.6	7.6	7.6	---	1061.1	0.00	0.0	---	---	---	0.074	0.000	11.1	63	4.3	10.6	11.75	1.2911	---	---	0.00	208	6	100.0	10
01/14/22	8:20 p	7.5	7.6	7.4	88	5.6	0.0	E	0.00	0.4	E	7.5	7.5	7.5	---	1061.0	0.00	0.0	---	---	---	0.075	0.000	10.9	63	4.2	10.4	11.75	1.2916	---	---	0.00	205	6	100.0	10
01/14/22	8:30 p	7.3	7.4	7.3	89	5.6	0.0	---	0.00	0.0	---	7.3	7.4	7.4	---	1061.1	0.00	0.0	---	---	---	0.076	0.000	10.8	63	4.1	10.4	11.75	1.2923	---	---	0.00	208	6	100.0	10
01/14/22	8:40 p	7.3	7.4	7.3	88	5.5	0.0	---	0.00	0.0	---	7.3	7.3	7.3	---	1061.0	0.00	0.0	---	---	---	0.076	0.000	10.8	64	4.2	10.3	11.98	1.2923	---	---	0.00	207	6	100.0	10
01/14/22	8:50 p	7.4	7.5	7.4	88	5.6	0.0	NE	0.00	0.4	NE	7.4	7.4	7.4	---	1061.0	0.00	0.0	---	---	---	0.076	0.000	10.7	64	4.2	10.3	11.98	1.2926	---	---	0.00	205	6	100.0	10
01/14/22	9:00 p	7.6	7.6	7.4	88	5.7	0.0	NE	0.00	1.3	ENE	7.6	7.6	7.6	---	1061.0	0.00	0.0	---	---	---	0.075	0.000	10.6	64	4.1	10.2	11.97	1.2932	---	---	0.00	208	6	100.0	10
01/14/22	9:10 p	7.5	7.6	7.4	88	5.6	0.0	---	0.00	0.0	---	7.5	7.5	7.5	---	1060.9	0.00	0.0	---	---	---	0.075	0.000	10.6	64	4.0	10.2	11.97	1.2934	---	---	0.00	209	6	100.0	10
01/14/22	9:20 p	7.4	7.4	7.3	88	5.5	0.0	---	0.00	0.0	---	7.4	7.4	7.4	---	1060.9	0.00	0.0	---	---	---	0.076	0.000	10.5	64	4.0	10.1	11.97	1.2936	---	---	0.00	207	6	100.0	10
01/14/22	9:30 p	7.3	7.4	7.3	88	5.5	0.0	---	0.00	0.0	---	7.3	7.3	7.3	---	1060.8	0.00	0.0	---	---	---	0.076	0.000	10.4	64	3.9	10.1	11.97	1.2938	---	---	0.00	207	6	100.0	10
01/14/22	9:40 p	7.3	7.3	7.3	88	5.4	0.0	ENE	0.00	0.4	ENE	7.3	7.3	7.3	---	1060.7	0.00	0.0	---	---	---	0.077	0.000	10.4	64	3.9	10.1	11.97	1.2937	---	---	0.00	208	6	100.0	10
01/14/22	9:50 p	7.3	7.4	7.3	88	5.5	0.0	---	0.00	0.0	---	7.3	7.3	7.3	---	1060.7	0.00	0.0	---	---	---	0.076	0.000	10.4	64	3.9	10.0	11.96	1.2940	---	---	0.00	209	6	100.0	10
01/14/22	10:00 p	7.3	7.3	7.2	88	5.4	0.0	ENE	0.00	0.4	ENE	7.3	7.3	7.3	---	1060.7	0.00	0.0	---	---	---	0.077	0.000	10.4	64	3.9	10.0	11.96	1.2940	---	---	0.00	207	6	100.0	10
01/14/22	10:10 p	7.1	7.2	7.1	89	5.4	0.4	ENE	0.27	1.8	NE	7.1	7.2	7.2	---	1060.6	0.00	0.0	---	---	---	0.078	0.000	10.3	64	3.8	9.9	11.96	1.2941	---	---	0.00	208	6	100.0	10
01/14/22	10:20 p	7.1	7.1	7.0	89	5.4	0.9	ENE	0.54	2.2	NE	7.1	7.1	7.1	---	1060.7	0.00	0.0	---	---	---	0.078	0.000	10.3	64	3.8	9.9	11.96	1.2943	---	---	0.00	208	6	100.0	10
01/14/22	10:30 p	7.1	7.1	7.1	89	5.4	0.0	NNE	0.00	0.9	NNE	7.1	7.1	7.1	---	1060.8	0.00	0.0	---	---	---	0.078	0.000	10.3	64	3.8	9.9	11.96	1.2947	---	---	0.00	207	6	100.0	10
01/14/22	10:40 p	7.1	7.2	7.1	88	5.3	0.4	ENE	0.27	1.8	ENE	7.1	7.1	7.1	---	1060.9	0.00	0.0	---	---	---	0.078	0.000	10.2	65	3.9	9.9	12.16	1.2949	---	---	0.00	209	6	100.0	10
01/14/22	10:50 p	7.2	7.2	7.1	88	5.3	0.0	---	0.00	0.0	---	7.2	7.2	7.2	---	1061.1	0.00	0.0	---	---	---	0.078	0.000	10.2	65	3.9	9.8	12.16	1.2955	---	---	0.00	208	6	100.0	10
01/14/22	11:00 p	6.9	7.1	6.8	88	5.1	0.0	WSW	0.00	0.9	WSW	6.9	6.9	6.9	---	1061.2	0.00	0.0	---	---	---	0.079	0.000	10.2	65	3.9	9.8	12.16	1.2956	---	---	0.00	209	6	100.0	10
01/14/22	11:10 p	6.7	6.8	6.7	89	5.0	0.0	---	0.00	0.0	---	6.7	6.8	6.8	---	1061.0	0.00	0.0	---	---	---	0.081	0.000	10.1	64	3.6	9.7	11.95	1.2958	---	---	0.00	208	6	100.0	10
01/14/22	11:20 p	6.7	6.7	6.6	89	5.0	0.9	WSW	0.54	1.8	WSW	6.7	6.7	6.7	---	1061.1	0.00	0.0	---	---	---	0.081	0.000	10.1	64	3.5	9.7	11.95	1.2963	---	---	0.00	208	6	100.0	10
01/14/22	11:30 p	6.5	6.6	6.5	90	5.0	0.0	W	0.00	0.9	W	6.5	6.6	6.6	---	1060.9	0.00	0.0	---	---	---	0.082	0.000	9.9	65	3.7	9.6	12.15	1.2964	---	---	0.00	208	6	100.0	10
01/14/22	11:40 p	6.5	6.6	6.4	90	5.0	0.0	---	0.00	0.0	---	6.5	6.6	6.6	---	1060.9	0.00	0.0	---	---	---	0.082	0.000	9.9	65	3.6	9.6	12.15	1.2966	---	---	0.00	208	6	100.0	10
01/14/22	11:50 p	6.4	6.5	6.4	90	4.9	0.0	---	0.00	0.0	---	6.4	6.5	6.5	---	1060.9	0.00	0.0	---	---	---	0.083	0.000	9.8	65	3.6	9.5	12.16	1.2969	---	---	0.00	208	6	100.0	10
01/15/22	12:00 a	6.4	6.4	6.3	90	4.9	0.9	W	0.54	3.1	NW	6.4	6.4	6.4	---	1060.9	0.00	0.0	---	---	---	0.083	0.000	9.8	65	3.5	9.4	12.16	1.2973	---	---	0.00	208	6	100.0	10
01/15/22	12:10 a	6.3	6.3	6.2	90	4.8	0.4	N	0.27	1.8	NW	6.3	6.3	6.3	---	1060.8	0.00	0.0	---	---	---	0.084	0.000	9.8	65	3.5	9.4	12.16	1.2971	---	---	0.00	208	6	100.0	10
01/15/22	12:20 a	6.2	6.3	6.2	90	4.7	0.4	N	0.27	1.8	NNW	6.2	6.2	6.2	---	1060.7	0.00	0.0	---	---	---	0.084	0.000	9.8	65	3.5	9.4	12.16	1.2970	---	---	0.00	208	6	100.0	10
01/15/22	12:30 a	6.2	6.3	6.2	90	4.7	0.4	NW	0.27	1.3	NW	6.2	6.2	6.2	---	1060.8	0.00	0.0	---	---	---	0.084	0.000	9.8	65	3.6	9.5	12.16	1.2969	---	---	0.00	208	6	100.0	10
01/15/22	12:40 a	6.3	6.3	6.2	90	4.8	0.0	---	0.00	0.0	---	6.3	6.3	6.3	---	1060.8	0.00	0.0	---	---	---	0.084	0.000	9.8	65	3.6	9.5	12.16	1.2968	---	---	0.00	208	6	100.0	10
01/15/22	12:50 a	6.4	6.4	6.3	90	4.9	0.0	NW	0.00	1.8	NW	6.4	6.4	6.4	---	1060.9	0.00	0.0	---	---	---	0.083	0.000	9.8	65	3.6	9.5	12.16	1.2970	---	---	0.00	209	6	100.0	10
01/15/22	1:00 a	6.4	6.4	6.4	90	4.9	0.0	---	0.00	0.0	---	6.4	6.4	6.4	---	1061.0	0.00	0.0	---	---	---	0.083	0.000	9.8	65	3.6	9.5	12.16	1.2971	---	---	0.00	208	6	100.0	10
01/15/22	1:10 a	6.4	6.4	6.4	90	4.9	0.4	WSW	0.27	2.2	SW	6.4	6.4	6.4	---	1061.1	0.00	0.0	---	---	---	0.083	0.000	9.8	65	3.5	9.4	12.16	1.2975	---	---	0.00	209	6	100.0	10
01/15/22	1:20 a	6.3	6.4	6.3	90	4.8	0.9	WSW	0.54	2.2	SW	6.3	6.3	6.3	---	1060.9	0.00	0.0	---	---	---	0.083	0.000	9.8	65	3.5	9.4	12.16	1.2973	---	---	0.00	209	6	100.0	10
01/15/22	1:30 a	6.4	6.4	6.3	90	4.9	0.0	SW	0.00	0.9	SW	6.4	6.4	6.4	---	1061.0	0.00	0.0	---	---	---	0.083	0.000	9.8	66	3.7	9.4	12.36	1.2973	---	---	0.00	208	6	100.0	10
01/15/22	1:40 a	6.4	6.4	6.3	90	4.9	0.0	---	0.00	0.0	---	6.4	6.4	6.4	---	1061.0	0.00	0.0	---	---	---	0.083	0.000	9.8	66	3.7	9.4	12.36	1.2972	---	---	0.00	209	6	100.0	10
01/15/22	1:50 a	6.5	6.6	6.4	89	4.8	0.0	---	0.00	0.0	---	6.5	6.5	6.5	---	1061.0	0.00	0.0	---	---	---	0.082	0.000	9.8	66	3.7	9.4	12.36	1.2972	---	---	0.00	209	6	100.0	10
01/15/22	2:00 a	6.6	6.6	6.6	89	4.9	0.0	W	0.00	0.9	W	6.6	6.7	6.7	---	1061.1	0.00	0.0	---	---	---	0.081	0.000	9.8	66	3.7	9.4	12.36	1.2974	---	---	0.00	208	6	100.0	10
01/15/22	2:10 a	6.7	6.7	6.6	90	5.1	0.0	---	0.00	0.0	---	6.7	6.7	6.7	---	1061.4	0.00	0.0	---	---	---	0.081	0.000	9.8	66	3.8	9.5	12.36	1.2974	---	---	0.00	207	6	100.0	10
01/15/22	2:20 a	6.7	6.8	6.7	89	5.0	0.0	NE	0.00	0.4	NE	6.7	6.7	6.7	---	1061.1	0.00	0.0	---	---	---	0.081	0.000	9.8	66	3.7	9.4	12.36	1.2973	---	---	0.00	208	6	100.0	10
01/15/22	2:30 a	6.8	6.8	6.7	89	5.1	0.0	W	0.00	0.4	W	6.8	6.8	6.8	---	1061.4	0.00	0.0	---	---	---	0.080	0.000	9.8	66	3.7	9.4	12.36	1.2977	---	---	0.00	209	6	100.0	10
01/15/22	2:40 a	6.8	6.8	6.7	89	5.1	0.0	W	0.00	0.4	W	6.8	6.8	6.8	---	1061.4	0.00	0.0	---	---	---	0.080	0.000	9.8	66	3.7	9.4	12.36	1.2977	---	---	0.00	208	6	100.0	10
01/15/22	2:50 a	6.8	6.9	6.8	89	5.1	0.0	---	0.00	0.0	---	6.8	6.9	6.9	---	1061.3	0.00	0.0	---	---	---	0.080	0.000	9.8	66	3.8	9.5	12.36	1.2973	---	---	0.00	208	6	100.0	10
01/15/22	3:00 a	6.9	6.9	6.8	88	5.0	0.0	---	0.00	0.0	---	6.9	6.9	6.9	---	1061.2	0.00	0.0	---	---	---	0.079	0.000	9.8	66	3.8	9.5	12.36	1.2972	---	---	0.00	208	6	100.0	10
01/15/22	3:10 a	6.8	6.9	6.8	89	5.1	0.0	---	0.00	0.0	---	6.8	6.9	6.9	---	1061.2	0.00	0.0	---	---	---	0.080	0.000	9.9	66	3.8	9.6	12.35	1.2969	---	---	0.00	208	6	100.0	10
01/15/22	3:20 a	6.8	6.8	6.7	89	5.1	0.0	---	0.00	0.0	---	6.8	6.8	6.8	---	1061.0	0.00	0.0	---	---	---	0.080	0.000	9.9	66	3.8	9.6	12.35	1.2967	---	---	0.00	208	6	100.0	10
01/15/22	3:30 a	6.7	6.7	6.7	89	5.0	0.0	ENE	0.00	0.4	ENE	6.7	6.8	6.8	---	1060.9	0.00	0.0	---	---	---	0.081	0.000	9.9	66	3.9	9.6	12.35	1.2962	---	---	0.00	209	6	100.0	10
01/15/22	3:40 a	6.8	6.8	6.7	88	4.9	0.4	ENE	0.27	1.8	ENE	6.8	6.8	6.8	---	1060.7	0.00	0.0	---	---	---	0.080	0.000	9.9	66	3.8	9.6	12.35	1.2963	---	---	0.00	206	6	100.0	10
01/15/22	3:50 a	6.8	6.8	6.7	89	5.1	0.9	ENE	0.54	2.7	ESE	6.8	6.8	6.8	---	1060.7	0.00	0.0	---	---	---	0.080	0.000	9.9	66	3.8	9.6	12.35	1.2963	---	---	0.00	209	6	100.0	10
01/15/22	4:00 a	6.8	6.8	6.8	89	5.1	0.9	ENE	0.54	2.2	ENE	6.8	6.9	6.9	---	1060.3	0.00	0.0	---	---	---	0.080	0.000	9.8	66	3.8	9.5	12.36	1.2962	---	---	0.00	209	6	100.0	10
01/15/22	4:10 a	6.7	6.8	6.7	89	5.0	0.4	ENE	0.27	1.3	ENE	6.7	6.8	6.8	---	1060.9	0.00	0.0	---	---	---	0.081	0.000	9.8	66	3.7	9.4	12.36	1.2971	---	---	0.00	209	6	100.0	10
01/15/22	4:20 a	6.6	6.7	6.6	89	4.9	0.0	NNE	0.00	1.3	ENE	6.6	6.7	6.7	---	1060.8	0.00	0.0	---	---	---	0.081	0.000	9.8	66	3.7	9.4	12.36	1.2970	---	---	0.00	207	6	100.0	10
01/15/22	4:30 a	6.7	6.7	6.6	89	5.0	0.4	ENE	0.27	1.8	ENE	6.7	6.7	6.7	---	1061.5	0.00	0.0	---	---	---	0.081	0.000	9.8	66	3.7	9.4	12.36	1.2979	---	---	0.00	209	6	100.0	10
01/15/22	4:40 a	6.6	6.7	6.6	89	4.9	0.4	N	0.27	1.8	N	6.6	6.7	6.7	---	1061.6	0.00	0.0	---	---	---	0.081	0.000	9.8	67	3.9	9.5	12.56	1.2978	---	---	0.00	209	6	100.0	10
01/15/22	4:50 a	6.5	6.6	6.4	89	4.8	0.9	NNW	0.54	1.8	NW	6.5	6.5	6.5	---	1060.8	0.00	0.0	---	---	---	0.082	0.000	9.8	67	4.0	9.6	12.56	1.2966	---	---	0.00	208	6	100.0	10
01/15/22	5:00 a	6.5	6.6	6.4	89	4.8	0.0	NNW	0.00	1.3	NNW	6.5	6.5	6.5	---	1059.8	0.00	0.0	---	---	---	0.082	0.000	9.8	67	4.0	9.6	12.56	1.2953	---	---	0.00	208	6	100.0	10
01/15/22	5:10 a	6.6	6.7	6.6	89	4.9	0.0	ENE	0.00	0.4	ENE	6.6	6.7	6.7	---	1059.9	0.00	0.0	---	---	---	0.081	0.000	9.8	67	4.0	9.6	12.56	1.2954	---	---	0.00	209	6	100.0	10
01/15/22	5:20 a	6.8	6.8	6.7	89	5.1	0.0	---	0.00	0.0	---	6.8	6.8	6.8	---	1060.0	0.00	0.0	---	---	---	0.080	0.000	9.8	67	4.0	9.6	12.56	1.2956	---	---	0.00	205	6	100.0	10
01/15/22	5:30 a	6.8	6.9	6.8	89	5.1	0.0	---	0.00	0.0	---	6.8	6.9	6.9	---	1059.9	0.00	0.0	---	---	---	0.080	0.000	9.8	67	4.0	9.6	12.56	1.2954	---	---	0.00	209	6	100.0	10
01/15/22	5:40 a	6.9	6.9	6.8	88	5.0	0.0	---	0.00	0.0	---	6.9	6.9	6.9	---	1059.9	0.00	0.0	---	---	---	0.079	0.000	9.8	67	4.0	9.6	12.56	1.2955	---	---	0.00	209	6	100.0	10
01/15/22	5:50 a	6.8	6.9	6.7	89	5.1	0.0	---	0.00	0.0	---	6.8	6.8	6.8	---	1059.9	0.00	0.0	---	---	---	0.080	0.000	9.8	67	3.9	9.5	12.56	1.2957	---	---	0.00	209	6	100.0	10
01/15/22	6:00 a	6.7	6.8	6.7	89	5.0	0.0	---	0.00	0.0	---	6.7	6.8	6.8	---	1059.6	0.00	0.0	---	---	---	0.081	0.000	9.7	67	3.9	9.4	12.56	1.2957	---	---	0.00	206	6	100.0	10
01/15/22	6:10 a	6.7	6.7	6.7	89	5.0	0.0	---	0.00	0.0	---	6.7	6.7	6.7	---	1059.4	0.00	0.0	---	---	---	0.081	0.000	9.7	67	3.8	9.4	12.56	1.2957	---	---	0.00	206	6	100.0	10
01/15/22	6:20 a	6.8	6.9	6.8	89	5.1	0.0	---	0.00	0.0	---	6.8	6.9	6.9	---	1059.8	0.00	0.0	---	---	---	0.080	0.000	9.7	67	3.8	9.4	12.56	1.2962	---	---	0.00	209	6	100.0	10
01/15/22	6:30 a	6.8	6.9	6.8	89	5.1	0.0	---	0.00	0.0	---	6.8	6.9	6.9	---	1059.7	0.00	0.0	---	---	---	0.080	0.000	9.6	67	3.8	9.3	12.56	1.2964	---	---	0.00	208	6	100.0	10
01/15/22	6:40 a	6.8	6.8	6.8	89	5.1	0.0	---	0.00	0.0	---	6.8	6.9	6.9	---	1059.8	0.00	0.0	---	---	---	0.080	0.000	9.6	67	3.7	9.3	12.57	1.2968	---	---	0.00	208	6	100.0	10
01/15/22	6:50 a	6.8	6.8	6.7	89	5.1	0.0	N	0.00	0.4	N	6.8	6.8	6.8	---	1060.0	0.00	0.0	---	---	---	0.080	0.000	9.6	67	3.7	9.3	12.57	1.2971	---	---	0.00	208	6	100.0	10
01/15/22	7:00 a	6.6	6.7	6.5	89	4.9	0.0	---	0.00	0.0	---	6.6	6.6	6.6	---	1060.0	0.00	0.0	---	---	---	0.082	0.000	9.6	67	3.7	9.3	12.57	1.2971	---	---	0.00	207	6	100.0	10
01/15/22	7:10 a	6.6	6.6	6.5	89	4.9	0.0	---	0.00	0.0	---	6.6	6.6	6.6	---	1060.2	0.00	0.0	---	---	---	0.082	0.000	9.6	67	3.7	9.3	12.57	1.2973	---	---	0.00	208	6	100.0	10
01/15/22	7:20 a	6.5	6.6	6.5	90	5.0	0.4	N	0.27	2.7	N	6.5	6.6	6.6	---	1060.1	0.00	0.0	---	---	---	0.082	0.000	9.6	67	3.8	9.3	12.56	1.2969	---	---	0.00	209	6	100.0	10
01/15/22	7:30 a	6.3	6.5	6.2	91	5.0	1.3	N	0.80	2.2	NNW	5.7	6.4	5.7	---	1060.2	0.00	0.0	---	---	---	0.083	0.000	9.6	67	3.8	9.3	12.56	1.2970	---	---	0.00	209	6	100.0	10
01/15/22	7:40 a	6.4	6.4	6.3	91	5.0	0.4	ENE	0.27	1.8	ENE	6.4	6.4	6.4	---	1060.3	0.00	0.0	---	---	---	0.083	0.000	9.7	67	3.8	9.4	12.56	1.2968	---	---	0.00	208	6	100.0	10
01/15/22	7:50 a	6.4	6.5	6.4	91	5.1	0.4	ENE	0.27	1.8	ENE	6.4	6.5	6.5	---	1060.4	0.00	0.0	---	---	---	0.083	0.000	9.7	67	3.8	9.4	12.56	1.2970	---	---	0.00	207	6	100.0	10
01/15/22	8:00 a	6.5	6.6	6.4	90	5.0	0.0	NE	0.00	1.3	NW	6.5	6.6	6.6	---	1060.7	0.00	0.0	---	---	---	0.082	0.000	9.7	67	3.8	9.4	12.56	1.2973	---	---	0.00	209	6	100.0	10
01/15/22	8:10 a	6.4	6.5	6.4	90	4.9	0.0	ENE	0.00	0.4	ENE	6.4	6.5	6.5	---	1060.8	0.00	0.0	---	---	---	0.083	0.000	9.7	67	3.8	9.4	12.56	1.2974	---	---	0.00	208	6	100.0	10
01/15/22	8:20 a	6.4	6.4	6.4	90	4.9	0.0	E	0.00	0.4	E	6.4	6.4	6.4	---	1060.9	0.00	0.0	---	---	---	0.083	0.000	9.7	67	3.9	9.4	12.56	1.2973	---	---	0.00	208	6	100.0	10
01/15/22	8:30 a	6.4	6.6	6.4	89	4.8	0.0	ENE	0.00	0.9	ENE	6.4	6.4	6.4	---	1061.1	0.00	0.0	---	---	---	0.083	0.000	9.7	67	3.9	9.4	12.56	1.2975	---	---	0.00	208	6	100.0	10
01/15/22	8:40 a	6.5	6.6	6.4	89	4.8	0.0	N	0.00	0.4	N	6.5	6.5	6.5	---	1060.9	0.00	0.0	---	---	---	0.082	0.000	9.7	68	4.1	9.4	12.77	1.2971	---	---	0.00	208	6	100.0	10
01/15/22	8:50 a	6.5	6.6	6.4	89	4.8	0.4	ENE	0.27	1.3	NE	6.5	6.5	6.5	---	1060.8	0.00	0.0	---	---	---	0.082	0.000	9.8	68	4.1	9.5	12.77	1.2967	---	---	0.00	208	6	100.0	10
